RegionCode,RegionOperatorCode,ServiceCode,LineName,Description,StartDate
W,SWTR,SWCO043,43,Swansea-MorristonHospitalviaSingletonHospital,24/07/2017
W,TAFV,CMBO224,224,Carmarthen-WhitlandviaStClears,07/09/2015
W,TANV,PWAX003,X3,Newtown-ShrewsburyviaWelshpool,07/09/2015
W,WACO,SMAP351,P351,EglwysBrewis-StAthanPrimarySchool,08/09/2015
W,CELT,PWAT075,T75,Llanidloes-NewtownviaCaersws,02/08/2010
W,CELT,PWBX012,X12,"BuilthWells-AbergavennyviaTalgarth,Crickhowell",31/07/2017
W,DCOL,CMAX090,X90,Bynea-Carmarthen,24/11/2016
W,DCOL,CMBG014,G14,Tycroes-YsgolMaesYrYrfa,12/10/2014
W,DJNS,WRAO005,5,Wrexham-Llangollen,25/06/2017
W,DJNS,WRAO041,41,Wrexham-WrexhamIndustrialEstaeviaQueensway,18/07/2016
W,DVPA,NPAO168,168,Crynant-Neath,12/09/2016
W,EAPE,BGBO073,73,Pyle-Bridgend,27/07/2014
W,EFCO,ANAO046,46,"Bangor-CaernarfonviaLlangefni,ParcMenai",03/04/2017
W,EXMO,GYAO001N,1N,Nantlle-CaernarfonviaPenygroes,03/04/2016
W,EXMO,GYAO092,92,Caernarfon-Caernarfon,08/09/2015
W,EXMO,GYEO092A,92A,ClipaCaernarfonDocVictoria-CaeGwyn,08/09/2015
W,EXMO,MGZO037,37,BlaenauFfestiniog-BlaenauFfestiniog,01/04/2017
W,FCYM,FCAO067A,67A,"Bridgend-BettwsviaPenyfai,Aberkenfig",01/09/2015
W,FCYM,FCAO081,81,PortTalbot-Brynbryddan,03/04/2017
W,FCYM,FCAO083,83,"PortTalbot-BlaengwynfiviaPontrhyyfen&Cwmavon,Cymmer",03/04/2017
W,FCYM,FCAO086,86,"Neath-PortTalbotviaBritonFerry,BaglanEstate",04/09/2017
W,FCYM,FCAO904,904,"Pontardawe-NeathCollegeviaClydach,Skewen",04/01/2016
W,FCYM,FCAO965,965,Neath-SwanseaCollege,03/04/2017
W,FCYM,FCAX051,X51,Swansea-YstradgynlaisviaPontardawe,24/09/2017
W,FCYM,FCCO006,6,Swansea-PortTennant,05/11/2017
W,FCYM,FCCO011,11,SwanseaBusStation-SwanseaBusStationviaMayhill,02/01/2014
W,FCYM,FCDO015,15,Swansea-Waunarlwydd,03/04/2017
W,FCYM,MGAO206,206,Carmarthen-GlangwiliHospitalviaTrevaughan,01/09/2015
W,FCYM,SWAO002,2,Swansea-NewtonviaOystermouth,30/10/2016
W,FCYM,SWAO002B,2B,Swansea-Limeslade,15/04/2017
W,FCYM,SWAO033,33,Swansea-Trallwn,24/09/2017
W,FCYM,SWCO501,501,Landore-ParkandRide,24/09/2017
W,GLOB,RCBHS00,HS,MountainAsh-YsbytyCwmCynon,05/08/2012
W,GOOD,ANAO021A,21A,"HolyheadSummerhill-HolyheadSummerhillviaTreseifion,Penrhos",24/03/2013
W,GOOD,MGAO024,24,Holyhead-HolyheadviaMorawelon,08/10/2017
W,GWCO,ANEO055,55,Llangefni-LlangefniviaPentraeth,24/04/2017
W,PRCE,WRAO001E,1E,Brynteg-WrexhamIndustrailEstate,15/01/2013
W,PRPT,DGAO095,95,MelinyWig-Llangollen,20/07/2016
W,PRTH,TRAO133,133,Wattstown-LlwyncelynviaPorth,07/09/2015
W,RBRO,CMAO611,611,"Coedybryn-NewcastleEmlynviaRhydlewis,Brongest",04/09/2015
W,RBRO,CMAO618,618,Talsarn-Lampeter,06/02/2017
W,RBRO,MGZO460,460,Carmarthen-CardiganviaNewcastleEmlyn,04/09/2017
W,RBRO,PBAO642,642,Crymych-ClarbestonRoad,20/02/2017
W,RBRO,PBBO411,411,Haverfordwest-StDavid`sviaNewgale,31/05/2016
W,RBRO,PBEO400,400,Marloes-StDavid`s`PuffinShuttle`viaNewgale,25/09/2017
W,RBRO,PBFO404,404,Fishguard-StDavid's'StrumbleShuttle'viaPorthgain,25/09/2017
W,SARG,PWAO462,462,"LlandrindodWells-HerefordviaNewRadnor,Kington",04/09/2017
W,SELB,SWEO002,2,Neath-Neath,04/09/2017
W,SSWL,CPAD000,D,Caerphilly-PenyrheolviaPwllypant,16/05/2013
W,SSWL,GWAO003,3,Brynmawr-Abergavenny,30/08/2016
W,SSWL,GWAO080F,80F,Pontypool-Greenmeadow,15/01/2017
W,SSWL,GWAX003,X3,Pontypool-Cardiff,05/11/2017
W,SSWL,GWAX020,X20,Newport-Abergavenny,15/01/2017
W,SSWL,GWBE003,E3,Brynmawr-EbbwVale,06/08/2017
W,SSWL,GWCO012,12,Pontypool-UpperRace,28/08/2016
W,SSWL,GWEO009,9,Pontypool-Tranch,28/08/2016
W,SSWL,GWMO001,1,Cwmbran-CwmbranviaThornhill,15/01/2017
W,SSWL,MGAO012,12,NewTredegar-Blackwood,15/01/2017
W,SSWL,MGZO005A,5A,Cwmbran-CwmbranviaGreenmeadow,09/04/2017
W,SSWL,MGZO005C,5C,Cwmbran-CwmbranviaGreenmeadow,09/04/2017
W,SSWL,MTAO078,78,MerthyrTydfil-PontypriddviaTreharris,03/11/2014
W,SSWL,MTBO079,79,MerthyrTydfil-Bedlinog,03/11/2014
W,SSWL,RCAO001,1,Aberdare-Abernant,17/05/2015
W,SSWL,RCAO132,132,Maerdy-Cardiff,21/05/2017
W,SSWL,RCBO007,7,Glynhafod-Penderyn,14/12/2015
W,SSWN,GWAO035,35,"RossonWye-MonmouthviaLydbrook,Coleford",10/11/2014
W,STCR,FLASP02,SP2,EllesmerePort-Mold,19/09/2016
W,SWTR,MGZO054,54,Swansea-ParcLlewellyn,01/08/2016
W,SWTR,NPAO041,41,NeathVictoriaGardens-Longford,03/04/2017
W,SWTR,SWAO037,37,"Swansea-OystermouthviaUplands,Sketty,DerwenFawr,SingletonHospital,MumblesRoad",24/07/2017
W,GWCO,GYGO072,72,"Bangor-BangorviaYFelinheli,Minffordd",03/10/2016
W,GWCO,MGAO042,42,Bangor-Llangefni,03/10/2015
W,HRRS,GWAE014,E14,Tredegar-TredegarviaGwentWay,04/09/2017
W,JLGN,CMBO221,221,Carmarthen-Login,12/10/2014
W,JLGN,CMBO223,223,Carmarthen-Glandwr,02/02/2016
W,LJCO,CWAO071A,71A,Denbigh-Llansannan,03/09/2015
W,LJCO,CWAO483,483,Llanrwst-Abergele,20/07/2014
W,LJCO,CWEO068A,68A,Llanrwst-Llanrwst,02/05/2017
W,LLCO,PWAX026,X26,Machynlleth-MochdreTexplan,05/07/2013
W,LLCO,PWAX085,X85,Machynlleth-NewtownviaLlanbrynmair,02/04/2012
W,LLCO,TCAT003,T3,"Barmouth-WrexhamviaDolgellau,Bala",04/09/2017
W,MHCO,MGAO076A,76A,Llandyrnog-Ruthin,16/01/2017
W,MRRS,CMAO280,280,"Carmarthen-LlandoveryviaNantgaredig,Llandeilo",21/02/2016
W,MWLM,CGAO301,301,"Aberystwyth-AberystwythviaWaunfawr,Penparcau",26/06/2017
W,NADT,NAAO819,819,PentwynWest-LlanishenHighSchool,04/09/2017
W,NADT,NAAO823,823,NewportRoad-YsgolGlantaf,04/09/2017
W,NADT,NAAX001,X1,"CulverhouseCrossTesco-PontprennauAsdaviaCanton,CardiffCityCentre,Pentwyn",05/06/2017
W,NADT,NPAN003,N3,Newport-Newport,04/09/2017
W,NADT,PWAO062C,62C,Ystradgynlais-Gurnoscircular,05/12/2016
W,NADT,RCAO111,111,"Pontypridd-TyRhiwviaGraigyrHelfa,UpperBoat,TaffsWell",14/02/2015
W,NADT,RCAO153,153,Tonypandy-GilfachGoch,05/12/2016
W,NADT,TCAT009,T9,CardiffAirport-Cardiff,05/06/2017
W,NFYN,GYAO008B,8B,Pwllheli-Rhydlios,07/05/2013
W,NFYN,GYBO027,27,Pwllheli-NefynviaLlithfaen,03/09/2015
W,NFYN,GYDO008,8,Pwllheli-Tudweiliog,27/01/2014
W,NFYN,GYDO018,18,Pwllheli-Abersoch,03/09/2015
W,NWPT,GWAC005,C5,Chepstow-ChepstowviaGardenCity,29/03/2016
W,NWPT,NTAO020,20,"Newport-NewportviaChristchurch,SpytyRetailPark",01/01/2017
W,NWPT,NTAO027,27,Newport-CaerleonTrinityView,27/12/2016
W,NWPT,NTASJ01,SJ1,Ringland-StJoseph'sHighSchool,03/09/2017
W,OWNC,PWAO086A,86A,Newtown-Maesydril,04/09/2015
W,OWNC,PWBO089,89,LlanfairCaereinion-Welshpool,04/09/2015
W,PAOL,FLBO014A,14A,Caerwys-PenymaesviaHolywell,18/04/2016
W,ANSL,GWEO031,31,Brynmawr-Foergeside,19/06/2017
W,ANSL,GWFO030,30,Blaenavon-CwmbranviaPontypool,04/09/2015
W,ANSL,MGZO083,83,Abergavenny-Monmouth,29/03/2016
W,CACB,CBAO015,15,"CardiffCityCentre-HeathHospitalviaCanton,Caerau,Ely,WesternAvenue",05/06/2017
W,CACB,CBAO086,86,"CardiffCityCentre-CardiffCityCentreviaHeath,Llanishen",04/06/2017
W,CBUS,CBAO009,9,HeathHospital-CardiffBay,03/09/2017
W,CBUS,CBAO028B,28B,"CardiffCityCentre-CardiffCityCentreCircularviaFidlasRd,Thornhill,FidlasRd",05/06/2017
W,CBUS,CBAO063A,63A,Cardiff-Danescourt,03/09/2017
W,CBUS,CBAO094B,94B,Cardiff-Barry,03/09/2017
W,CBUS,CBAO095C,95C,Cardiff-LeckwithPARK&RIDE,04/06/2017
W,CBUS,CBAO607,607,CliveStreet-FitzalanSchool,02/08/2015
W,CBUS,CBAO613,613,Adamsdown-St.Teilo'sHighSchool,05/04/2015
W,CBUS,CBJO050,50,Cardiff-Llanrumney,03/09/2017
W,CELT,PWAX015,X15,BuilthWells-HerefordBusStationviaHayonWye,31/07/2017
W,CLTR,ANAO362,362,Tycroes-YsgolUwchraddBodedern,04/07/2014
W,CLTR,ANAO385,385,Bodorgan-YsgolGyfunLlangefni,04/07/2014
W,CLTR,GYEO012,12,Caernarfon-PwllheliviaTrefor,15/04/2013
W,CON2,CPAO015,15,CefnGlas-Blackwood,25/04/2014
W,DCOL,CMBL013,L13,Bynea-BryngwynSchool,02/09/2014
W,DJNS,WRAO005C,5C,Wrexham-Llangollen,25/06/2017
W,DJNS,WRAO013B,13B,WrexhamBusStation-WrexhamIndustrialEstate,27/11/2013
W,DJNS,WRBC056,C56,Wrexham-Chester,12/10/2014
W,DVPA,NPAO165,165,MinyrAwel-Crynant,12/09/2016
W,DVPA,SWGO116,116,Gowerton-Llanrhidian,27/03/2017
W,EAPE,BGBO016,16,Bridgend-Blaengarw,30/10/2013
W,EDWC,PBBO361,361,Tenby-PembrokeDock,05/09/2016
W,EDWC,RCAO100,100,TalbotGreen-PontypriddviaRoyalGlamorganHospital,27/12/2016
W,EDWC,RCBO100C,100C,RoyalGlamorganHospital-LlantrisantviaBeddau,27/12/2016
W,EFCO,ANBO047,47,Llanfairpwll-BangorviaYsbytyGwynedd,12/09/2016
W,EXMO,ANAO758,758,"Holyhead-ColegGlynllifonviaValley,Gwalchmai,LlanfairPG",08/09/2015
W,EXMO,GYAO504,504,BlaenauFfestiniog-Dolgellau,01/04/2017
W,EXMO,GYBO001B,1B,Porthmadog-BlaenauFfestiniog,03/04/2017
W,TAFV,PBBO381,381,"Tenby-HaverfordwestviaSaundersfoot,Kilgetty,Narberth",01/04/2017
W,TANV,PWAO072A,72A,Oswestry-Llanfyllin,05/06/2017
W,TANV,PWAO076,76,"Llanrhaedr-WelshpoolviaLlanfyllin,Guilsfield",07/09/2015
W,TANV,PWAO079A,79A,Llangynog-OswestryviaLlanrhaeadr,05/06/2017
W,TANV,PWAO084,84,Newtown-Tregynon,02/11/2015
W,TANV,PWBX085,X85,Newtown-Caersws,24/09/2015
W,TNLX,FLAO109,109,"Wrexham-MoldviaBroughton,Connah'sQuay",16/05/2016
W,VRTR,MTBO082,82,MerthyrTydfil-Treharris,04/01/2016
W,WICC,CGAYA05,YA05,Lampeter-AberaeronCSSchool,05/09/2016
W,YEOC,GWAO442,442,"Clehonger-AbergavennyviaEwyasHarold,Longtown",02/09/2014
W,YEOC,PWBO039A,39A,HayonWye-Hereford,06/09/2015
W,PATS,WRAPC02,PC2,Gatewen-LlayIndustrialEstateviaQueenspark,04/09/2015
W,PRPT,GYAO073,73,Ruthin-Ruthin,19/07/2016
W,PRTH,MGAO175,175,Porth-TonypandyviaTrealaw,23/05/2016
W,RBRO,CGFO554,554,Cardigan-Beulah,04/09/2015
W,RBRO,CMAO619,619,Nebo-Aberaeron,06/02/2017
W,RBRO,CMAO621,621,Llandysul-Pencader,04/09/2015
W,RBRO,PBAO413,413,StDavid`s-Fishguard,04/09/2015
W,RDWY,NPAO008,8,Sandfields-PortTalbot,04/09/2015
W,RDWY,NPAO009,9,PortTalbot-Sandfields,04/09/2015
W,SSWL,GWAO094,94,EbbwVale-Abergavenny,28/08/2016
W,SSWL,GWAO097,97,Brynmawr-BrynmawrviaTredegar,15/01/2017
W,SSWL,GWAO810,810,Llantarnam-FairwaterSchool,25/09/2017
W,SSWL,GWAX004,X4,Abergavenny-CardiffviaMerthyrTydfil,30/04/2017
W,SSWL,GWBE004,E4,EbbwVale-Carmeltown,06/08/2017
W,SSWL,GWBO023,23,VartegHill-Cwmbran,28/08/2016
W,SSWL,MTAO035,35,MerthyrTydfil-Rhydybedd,13/10/2014
W,SSWL,MTBO033,33,MerthyrTydfil-MerthyrTydfilviaGalonUchaf,13/10/2014
W,SSWL,PWBO043,43,Brecon-Abergavenny,11/04/2016
W,SSWL,RCAO011C,11C,Aberdare-Cwmdare,09/10/2016
W,SSWL,RCAO013C,13C,Aberdare-Cwmbach,04/01/2016
W,SSWL,RCAO131,131,Maerdy-RoyalGlamorganHospitalviaPorth,02/05/2013
W,SSWL,RCBO008,8,Glynhafod-MorfaGlasviaAberdare,14/12/2015
W,SSWL,RCBO113,113,Aberdare-Cwmbach,09/10/2016
W,SSWN,GWBO036,36,"Hereford-MonmouthviaWormelow,WelshNewton",01/09/2014
W,STCR,FLBX001,X1,Chester-Ruthin,05/06/2017
W,SWTR,SWAO005,5,SwanseaCountyHall-CwmdonkinviaUplandsCityCentre,24/07/2017
W,TANV,PWEO071,71,Newtown-WelshpoolviaMontgomery,07/09/2015
W,TNLX,FLAS028,S28,Mold-Flint,04/01/2017
W,VRTR,CPCO901,901,Blackwood-YstradMynachStation,07/09/2015
W,VRTR,MTAS079,S79,Merthyr-BedlinogviaTreharris,04/01/2016
W,WACO,SMAP135,P135,Barry-StAndrew`sChurchinWalesPrimarySchool,08/09/2015
W,WACO,SMAP138,P138,StAthan-StIlltydPrimarySchool,08/09/2015
W,EXMO,GYCO009,9,Caernarfon-BangorviaYsbytyGwynedd,01/07/2016
W,EXMO,GYCO093,93,"Caernarfon-CaernarfonviaMaesincla,Hendre",08/09/2015
W,EXMO,MGEO001A,1A,Nasareth-CaernarfonviaNebo,03/04/2017
W,FCYM,CMBB023,B23,LlanelliBusStation-DafencircularviaClosCilsaig,20/09/2015
W,FCYM,CMBB024,B24,LlanelliBusStation-BigyncircularviaDillwynStreet,01/09/2015
W,FCYM,CMCO205,205,GlangwiliHospital-CarmarthenviaNantyrArian,01/09/2015
W,FCYM,FCAO063B,63B,"Bridgend-PorthcawlviaPyle,NorthCornelly",03/01/2017
W,FCYM,FCAO069,69,"BridgendBusStation-BridgnedBusStationviaYstradFawr,CefnGlas,Bryntirion",03/01/2017
W,FCYM,FCAO070,70,"Cymmer-BridgendviaMaesteg,Caerau,Garth,Llangynwyd,Aberkenfig",02/04/2017
W,FCYM,FCAO077,77,"Bridgend-BettwsviaWildmill,Sarn,Ynysawdre",03/04/2017
W,FCYM,FCAO084,84,Swansea-PortTalbot,24/09/2017
W,FCYM,FCAO900,900,PortTalbot-NeathCollege,10/04/2016
W,FCYM,FCAX049,X49,Haverfordwest-Tenby,03/04/2017
W,FCYM,FCBO110,110,Swansea-LlanelliviaGorseinon,30/09/2015
W,FCYM,FCCO901,901,"Margam-NeathCollegeviaPortTalbot,SandfieldsEst,BaglanEst",10/04/2016
W,FCYM,FCDO064,64,"Bridgend-TalbotGreenviaBrackla,Pencoed,Brynna,Llanharan,Llanharry",31/07/2016
W,FCYM,FCEO348,348,"Haverfordwest-MonktonviaJohnston,PembrokeDock",13/04/2017
W,FCYM,FCFO016,16,Swansea-PontarddulaisviaGorseinon,04/09/2017
W,FCYM,FCHO111,111,"Swansea-KidwellyviaGorseinon,Llanelli",08/01/2017
W,FCYM,FCMX002,X2,"Porthcawl-CardiffviaBridgend,Cowbridge",03/01/2017
W,FCYM,MGZO198,198,"Llanelli-CarmarthenviaTrimsaran,Kidwelly,Llansaint,Ferryside",04/09/2017
W,FCYM,SMAS077,S77,Llandough-BarryCollege,01/09/2015
W,FCYM,SWBO025,25,"Swansea-BlaenyMaesviaManselton,Caereithin",24/09/2017
W,GLOB,RCHO091,91,Abercwmboi-Penywaun,15/06/2017
W,GPTL,CMACSG1,CSG1,NewDockRoad-GraigCampus,02/09/2014
W,GPTL,CMACSG3,CSG3,Penallt-GraigCampus,02/09/2014
W,GPTL,CMBL027,L27,Morfa-StJohnLloydRCSchool,02/09/2014
W,GWCO,ANEO051,51,"Llangefni-LlangefniviaMoelfre,Benllech",24/04/2017
W,HRRS,CPAC017,C17,"Bargoed-CaerphillyviaGelligaer,YstradMynach,Llanbradach",10/04/2017
W,ACYM,AAAO062,62,Bangor-Cemaes,21/05/2017
W,ACYM,ACAA055,A55,Llandudno-Caernafon,31/05/2015
W,ACYM,ACAO004R,4R,Bangor-HolyheadviaLlangefni,21/05/2017
W,ACYM,ACAO004X,4X,Bangor-Holyhead,08/10/2017
W,ACYM,ACAO014,14,Conwy-Llysfaen,21/05/2017
W,ACYM,ACAO016,16,ConwyMarina-ConwyMarinaviaConwyFeast,28/10/2017
W,ACYM,ACAO026,26,GreatOrme-GreatOrme,08/10/2017
W,ACYM,ACAO027,27,OldColwyn-Conwy,21/05/2017
W,ACYM,ACAO067,67,Bangor-Gerlan,08/10/2017
W,ACYM,ACAO067,67,Bangor-GerlanviaBethesda,21/05/2017
W,ACYM,ACAO085,85,Rhyl-Rhyl,11/06/2014
W,ACYM,ACAO543,543,ColegMenai-Talwrn,21/05/2017
W,ACYM,ACAX005,X5,Bangor-Llandudno,30/10/2016
W,ACYM,ACAX043,X43,Talwrn-Bangor,08/10/2017
W,ACYM,ACEO012,12,Rhyl-Llandudno,03/09/2017
W,ACYM,ANAO056,56,Bangor-Beaumaris,08/10/2017
W,ACYM,ANAO057B,57B,Bangor-Glanrafon,08/10/2017
W,ACYM,ANAO057L,57L,Glanrafon-Bangor,08/10/2017
W,ACYM,FLAO010,10,Chester-GolftynQuayShoppingCentre,09/04/2017
W,ACYM,FLBO027,27,Wrexham-Mold,25/06/2017
W,ACYM,MGAO083A,83A,Rhyl-RhylCircular,26/03/2017
W,ACYM,MGZO011A,11A,Chester-Holywell,28/05/2017
W,ACYM,WRAO003,3,Wrexham-WrexhamviaAfoneitha,25/06/2017
W,BCOL,SWCO113,113,Bishopston-Mumbles(Limeslade),18/12/2015
W,CACB,CBAO064,64,"CardiffCityCentre-St.MellonsviaFairwater,Whitchurch,HeathHospital,Llanrumney",05/06/2017
W,CBUS,CBAM001,M1,PlasGwyn-CardiffMETCyncoed,17/09/2017
W,HRRS,CPAO006,6,Blackwood-WyllieviaPontllanfraith,01/08/2016
W,HRRS,CPBO008,8,Blackwood-BlackwoodviaGrovePark,01/08/2016
W,HRRS,CPCO007,7,Blackwood-PontypriddviaYstradMynach,07/08/2014
W,HUTC,FLAO021A,21A,BuckleyRailwayStation-SouthdownviaPrecinctWay,16/05/2016
W,JBVN,GWBO761,761,Beachley-Chepstow,12/10/2014
W,JSON,WRBO089,89,Rhosymedre-GarthviaAcrefair,12/10/2014
W,LJCO,CWEO068C,68C,Llanrwst-LlanrwstviaPandyTudur,02/05/2017
W,LJCO,GYAO006B,6B,Bethesda-Llanrwst,26/06/2015
W,LLAN,MGAO060,60,"Amlwch-AmlwchviaCemaes,Carreglefn",30/03/2015
W,LLCO,GYAX029,X29,Llanegryn-MachynllethviaTywyn,16/07/2013
W,LLCO,PWAO034A,34A,Machynlleth-Machynlleth,01/04/2012
W,MRRS,CMAC011,C11,Trevaughan-QueenElizabethHighSchool,19/05/2016
W,MRRS,CMBO288,288,Lampeter-Llandovery,03/09/2015
W,MRRS,CMCO228,228,Carmarthen-CarmarthenviaPentremeurig,03/09/2015
W,MWLM,CGAO304,304,Aberystwyth-AberystwythviaPenparcauCircular,26/06/2017
W,NADT,GWEO045,45,Abergavenny-AbergavennyviaLlwynuEstate,08/04/2013
W,NADT,MGBO014A,14A,Swansea-Pennard,24/09/2017
W,NADT,NAAX011,X11,"MilleniumCentre-PentwynviaCardiffCityCentre,Llanedeyrn",05/06/2017
W,NADT,RCAO018A,18A,TyRhiw-FfynnonTafPrimarySchool,21/10/2014
W,NADT,RCAO105,105,Pontypridd-Pontypridd,16/09/2016
W,NADT,RCDO089,89,Aberdare-MerthyrTydfil,22/04/2013
W,NADT,SMAO801,801,Llanishen-BishopofLlandaffSchool,31/10/2016
W,NADT,SMBO089A,89A,"Cardiff-DinasPowysviaPenarth,Llandough",05/06/2017
W,NADT,SWAO114,114,"Swansea-SouthGowerviaBishopston,Pennard",27/05/2017
W,NWPT,GWAC004,C4,Chepstow-ChepstowviaTheDanes,29/03/2016
W,NWPT,GWDC001,C1,Chepstow-Thornwell,29/03/2016
W,NWPT,NTAB002,B2,RivermeadWay-BassalegSchool,03/09/2017
W,NWPT,NTAJF01,JF1,NewportBusStation-JohnFrostSchool,03/09/2017
W,NWPT,NTAO037,37,Newport-Rhiwderin,03/07/2016
W,NWPT,NTAO074A,74A,Newport-UnderwoodviaLangstone,05/03/2017
W,NWPT,NTAO074C,74C,Newport-UnderwoodviaGlanLlyn,05/03/2017
W,NWPT,NTAO145,145,Beechwood-StJoseph'sHighSchool,02/09/2015
W,CBUS,CBAM003,M3,CardiffMETLlandaff-AlbanyRoad,17/09/2017
W,CBUS,CBAO028,28,"CardiffCityCentre-CardiffCityCentreCircularviaFidlasRd,Thornhill,FishguardRd",05/06/2017
W,CBUS,CBAO044S,44S,CardiffCityCentre-ColegGlanHafrenviaNewportRoad,05/04/2015
W,CBUS,CBAO097,97,Barry-Barry(Clockwise),03/09/2017
W,CBUS,CBAO609,609,TudorStreet-FitzalanHighSchoolviaChannelView,02/08/2015
W,CBUS,CBAO610,610,CorporationRoad-FitzalanHighSchool,02/08/2015
W,CBUS,CBCO021,21,Cardiff-Cardiff,03/09/2017
W,CELT,PWAO044,44,BuilthWells-LlandrindodWells,31/07/2017
W,CLTR,ANAO369,369,Llantrisant-YsgolBodedern,04/07/2014
W,DJNS,DJAO146,146,Wrexham-Whitchurch,29/06/2017
W,DRTM,CMAL018,L18,SandyRoad-StJohnLloydSchool,05/09/2016
W,DRTM,CMAL023,L23,SwissValley-YsgolStrade,05/09/2016
W,DVPA,NPAO164,164,NeathVictoriaGardens-CrynantBusinessPark,12/09/2016
W,EABU,WREO064,64,"LlanarmonDC-LlangollenviaGlynCeiriog,Chirk,Froncysyllte",01/04/2017
W,EBRO,PBAO300,300,MilfordHaven-MilfordHavenviaHakin,01/04/2017
W,EXMO,GYAO035,35,BlaenauFfestiniog-Dolgellau,01/04/2017
W,EXMO,GYAO039,39,Porthmadog-Barmouth,31/10/2016
W,EXMO,GYBO009A,9A,Caernarfon-BangorviaTesco,01/07/2016
W,EXMO,GYBO086,86,Llanberis-BangorviaDeiniolen,04/01/2016
W,EXMO,GYCO082,82,Caernarfon-Bethel,03/04/2016
